1001,6
1001,3
1001,5
1001,8
1001,2
1001,3
1001,2
1003,1
1003,1
1003,17
1003,51
1003,47
1003,5
1003,1
1003,15
1003,84
1003,8
1003,57
1003,24
1003,10
1005,6
1005,2
1005,3
1005,11
1005,2
1005,1
1007,1
1007,13
1007,1
1009,1
1009,15
1009,1
1009,2
1009,2
1009,3
1011,11
1013,1
1013,2
1013,11
1013,3
1015,1
1015,68
1015,1
1015,4
1015,34
1015,29
1015,28
1015,8
1015,2
1015,1
1015,5
1015,1
1015,3
1015,7
1015,21
1015,3
1015,1
1015,5
1015,1
1015,1
1015,1
1017,1
1017,2
1017,4
1017,2
1017,22
1017,3
1019,1
1019,1
1019,2
1019,9
1021,10
1021,7
1021,2
1021,1
1023,7
1023,2
1023,1
1023,1
1025,11
1025,3
1025,9
1027,3
1027,3
1029,1
1029,2
1031,2
1031,2
1031,4
1031,1
1031,19
1031,2
1031,25
1031,10
1031,1
1033,2
1033,9
1033,27
1033,5
1033,5
1033,6
1033,39
1033,9
1033,2
1033,1
1035,6
1035,3
1037,1
1039,2
1039,19
1039,2
1039,2
1039,3
1039,6
1039,6
1039,1
1039,2
1041,4
1041,2
1041,1
1043,15
1043,1
1043,2
1043,9
1043,51
1043,26
1043,2
1043,2
1043,1
1043,3
1043,1
1043,1
1045,1
1045,3
1045,1
1045,17
1045,8
1045,2
1045,14
1045,1
1045,5
1045,3
1047,4
1047,4
1047,4
1047,52
1047,26
1047,29
1047,2
1049,1
1049,3
1049,1
1049,1
1049,6
1049,12
1049,2
1049,2
1049,2
1049,1
1049,13
1049,5
1049,1
1049,2
1051,1
1051,5
1051,3
1051,9
1051,2
1051,4
1051,13
1051,1
1051,3
1051,3
1051,1
1053,17
1053,3
1053,3
1053,1
1053,3
1053,11
1055,35
1055,5
1055,1
1055,6
1055,2
1055,3
1055,45
1055,33
1055,12
1055,13
1055,4
1055,6
1055,26
1055,8
1055,2
1055,1
1055,1
1055,1
1055,3
1057,1
1057,4
1057,9
1059,2
1059,6
1059,12
1059,3
1059,1
1059,7
1059,1
1061,1
1061,2
1061,9
1061,1
1063,9
1065,1
1065,7
1065,1
1067,3
1067,2
1069,1
1069,1
1069,169
1069,14
1069,23
1069,9
1069,59
1069,4
1069,22
1069,2
1069,2
1069,1
1069,2
1071,5
1071,4
1071,4
1071,6
1071,18
1071,11
1071,1
1071,1
1073,5
1073,4
1073,1
1073,12
1073,3
1073,3
1073,61
1073,3
1073,1
1073,196
1073,5
1073,32
1073,2
1073,4
1073,1
1073,3
1073,1
1073,1
1073,1
1073,92
1073,5
1073,597
1073,203
1073,43
1073,104
1073,18
1073,10
1073,6
1073,6
1073,2
1073,55
1073,23
1073,92
1073,1
1073,6
1073,1
1073,7
1073,35
1073,293
1073,396
1073,2
1073,2
1073,33
1073,8
1073,6
1073,6
1073,2
1073,24
1073,9
1073,1
1073,1
1073,7
1073,7
1073,8
1073,1
1073,44
1073,61
1073,454
1073,1
1073,1
1073,24
1073,15
1073,23
1073,261
1073,25
1073,1
1075,1
1075,2
1077,33
1077,30
1077,4
1077,1
1077,1
1077,40
1077,1
1077,17
1077,1
1077,2
1077,26
1077,15
1077,2
1079,7
1079,1
1079,2
1081,2
1081,5
1081,3
1081,8
1081,20
1081,4
1081,3
1081,1
1081,29
1081,1
1081,60
1081,6
1081,17
1081,1
1081,9
1081,3
