1001,9
1003,98
1005,19
1007,5
1009,9
1011,9
1013,14
1015,146
1017,33
1019,8
1021,9
1023,9
1025,15
1027,6
1029,6
1031,34
1033,59
1035,6
1037,1
1039,34
1041,7
1043,53
1045,39
1047,74
1049,23
1051,29
1053,28
1055,139
1057,11
1059,27
1061,9
1063,4
1065,9
1067,5
1069,122
1071,28
1073,2148
1075,7
1077,106
1079,16
1081,97
1083,21
1085,5
1087,64
1089,322
1091,12
1093,14
1095,48
1097,708
1099,12
1101,414
1103,109
1105,6
1107,13
1109,24
1111,9
1113,31
1115,14
1117,35
1119,14
1121,54
1123,32
1125,275
1127,47
1129,6
1131,5
1133,8
2005,136
2010,12
2015,441
2020,82
4001,45
4003,92
4005,125
4007,35
4009,13
4011,10
4013,3834
4015,63
4017,62
4019,1816
4021,74
4023,26
4025,143
4027,99
5001,20
5003,14
5005,44
5007,104
5009,42
5011,5
5013,1
5015,16
5017,16
5019,19
5021,9
5023,22
5025,3
5027,24
5029,9
5031,111
5033,16
5035,39
5037,10
5039,7
5041,12
5043,11
5045,36
5047,7
5049,7
5051,158
5053,4
5055,30
5057,10
5059,14
5061,13
5063,30
5065,11
5067,20
5069,126
5071,14
5073,2
5075,11
5077,12
5079,4
5081,8
5083,14
5085,16
5087,5
5089,10
5091,32
5093,49
5095,12
5097,1
5099,9
5101,5
5103,22
5105,2
5107,28
5109,7
5111,8
5113,12
5115,45
5117,3
5119,1370
5121,14
5123,14
5125,40
5127,5
5129,4
5131,244
5133,14
5135,10
5137,5
5139,77
5141,11
5143,198
5145,55
5147,8
5149,14
6001,3386
6003,1
6005,33
6007,275
6009,25
6011,19
6013,1629
6015,15
6017,119
6019,1053
6021,11
6023,225
6025,91
6027,38
6029,597
6031,88
6033,50
6035,37
6037,22045
6039,66
6041,1054
6043,18
6045,156
6047,164
6049,5
6051,12
6053,716
6055,396
6057,103
6059,4975
6061,229
6063,27
6065,1253
6067,2036
6069,18
6071,2081
6073,5900
6075,5336
6077,596
6079,347
6081,1559
6083,944
6085,3796
6087,418
6089,230
6091,1
6093,52
6095,482
6097,723
6099,470
6101,72
6103,40
6105,13
6107,331
6109,74
6111,1031
6113,316
6115,89
8001,530
8003,26
8005,401
8007,3
8009,5
8011,15
