71	630	5390	6411	3355
71	650	365489	459626	154673
71	670	302241	447056	110258
71	690	12488	14461	3625
71	710	481456	597155	124900
71	730	696192	1130549	273140
71	750	132663	347490	105380
71	770	156562	190496	53510
71	790	56339	93835	30745
71	810	157884	279446	79998
71	830	101069	159876	45615
71	850	404578	686755	130318
71	870	62967	103560	25866
71	890	44134	52616	20710
71	910	922	1089	579
71	930	12725	14493	7182
71	950	107272	150276	27863
71	970	105986	160852	52135
71	990	123658	145464	40094
71	1010	20179	23890	7614
71	1030	14610	16306	8340
71	1050	3704	4499	1962
71	1070	112831	114663	33788
71	1090	11866	18517	8012
71	1110	203767	281619	63005
71	1130	41702	63837	13458
71	1150	20196	22176	6152
62	10	84379	113572	20154
62	30	4731	5507	1265
62	50	115956	175601	29171
62	70	1690	1856	621
62	90	1226	1417	940
62	110	1449	1519	953
62	130	61163	109863	17209
62	150	3163	4730	2088
62	170	791	847	376
62	190	2124	3393	544
62	210	2761	2285	1043
62	230	987	999	519
62	250	898	1781	575
62	270	546	581	284
62	290	5571	6125	4691
62	310	114535	207533	64805
62	330	442	491	220
62	350	19959	27496	2524
62	370	6004	12554	702
62	390	3176	3933	737
62	410	122529	176986	31674
62	430	8001	11678	6062
62	450	9038	12910	2980
62	470	792	1449	220
62	490	2183	3739	611
62	510	2998	5123	657
62	530	90	194	59
62	550	1668	1751	1262
62	570	441	615	172
62	590	127305	189919	35394
62	610	514	522	332
62	630	2228	2323	1155
62	650	1871	2598	488
62	670	9828	13741	3220
62	690	54941	83578	17857
62	710	3951	4294	2728
62	730	1272	1429	882
62	750	5279	6027	2744
62	770	27822	33887	13451
62	790	132	204	84
62	810	3938	4469	919
62	830	6293	6398	2314
62	850	7209	7922	3997
62	870	7020	7594	3323
62	890	6400	6401	3449
62	910	602	792	299
62	930	2078	3039	526
62	950	1168	1259	879
62	970	2290	7403	557
62	990	4586	4633	1698
62	1010	36098	43965	18677
62	1030	1993	2267	569
62	1050	3519	3592	1564
62	1070	3947	7291	808
62	1090	1587	1658	575
62	1110	234	333	48
62	1130	881	2051	158
62	1150	705	783	620
62	1170	2907	8039	300
62	1190	3838	5283	902
62	1210	1382	1520	849
62	1230	42462	53772	13454
62	1250	2770	2872	1505
1	10	208041	329534	110068
1	30	215954	347151	119626
1	50	44910	69615	24593
