13	410	1490	1447	837
13	430	21659	21288	9265
13	450	30191	28858	11518
13	470	705935	794641	279544
13	490	9246	8100	2913
13	510	19524	21161	5998
13	530	23895	22746	6590
13	550	219037	267584	76976
13	570	15511	16485	9090
13	590	386421	444211	140396
13	610	289970	631455	204437
13	630	72172	77781	27127
13	650	80342	84665	33984
13	670	147927	170667	50848
13	690	28856	32246	10313
13	710	89057	94222	28184
13	730	13174	12932	4649
13	750	40984	41294	11120
13	770	18599	20715	8487
13	790	26956	29108	7330
13	810	492181	673334	281328
13	830	49053	53730	18949
13	850	114405	133440	35125
13	870	89207	94081	22082
13	890	41205	39700	12252
13	910	53237	58074	14058
13	930	43377	50537	21632
13	950	10494	9609	3872
13	970	6023	5828	2196
13	990	10657	11550	4424
13	1010	32901	32718	12670
13	1030	453167	464788	115828
13	1050	19335	21679	9835
13	1070	17995	17423	4611
13	1090	27136	40195	7252
13	1110	48218	57746	20460
13	1130	18334	18426	7222
13	1150	18808	18504	6825
13	1170	29213	30294	9126
13	1190	245375	301876	114159
13	1210	13429	14590	4543
13	1230	6910	6977	3266
14	10	22487	24649	7748
14	30	397278	503998	199566
14	50	23806	25133	11093
14	70	61744	68629	24305
14	90	15272	15622	5893
14	110	90065	106750	44171
14	130	42459	44855	19482
14	150	21765	21269	7657
14	170	159675	180734	38299
14	190	48651	54111	15793
14	210	56254	59795	25039
14	230	2021	2112	953
14	250	15094	16602	8327
14	270	34029	53329	8542
14	290	102459	120531	28686
14	310	14749	15447	5067
14	330	27502	27540	10933
14	350	12403	13297	4723
14	370	19061	21644	8262
14	390	29310	30063	11481
14	410	54095	66977	19086
14	430	68042	84038	29145
14	450	163204	189633	71322
14	470	12848	12316	4765
14	490	92919	98924	30536
14	510	49278	50800	22693
14	530	1512	1552	842
14	550	36082	39694	13705
14	570	4330	4454	1457
14	590	13236	13345	5598
14	610	13596	14783	5275
14	630	30640	34261	10167
14	650	15308	15759	7037
14	670	6193	6563	2417
14	690	63971	71918	37235
14	710	117105	131728	42338
14	730	31806	35604	14440
14	750	33519	37890	13634
14	770	76592	97497	35404
14	790	95110	107880	56119
14	810	37361	40792	15110
14	830	16234	15728	7771
14	850	39508	42897	16681
14	870	14981	15523	6318
14	890	20618	24648	9067
14	910	185656	227226	80879
14	930	4868	5641	2684
14	950	66168	78450	28301
14	970	28925	31738	16150
14	990	11888	13128	3707
14	1010	499782	588441	237370
14	1030	4860	5387	3292
14	1050	6117	5604	2302
14	1070	44629	48432	26955
14	1090	10969	12503	3544
14	1110	25243	27011	10803
14	1130	2064	1852	1036
14	1150	12574	12612	4922
14	1170	14110	14025	4909
14	1190	10339	12898	3531
14	1210	20256	22140	8083
14	1230	14841	15778	6467
14	1250	63674	73080	28742
14	1270	11043	11070	5460
14	1290	116759	134061	48711
14	1310	9220	9411	2959
14	1330	96953	114983	35944
21	10	22466	23916	10735
21	30	3998	3538	2236
21	50	5026	5337	2582
21	70	10107	10418	2939
21	90	1631	1527	1087
21	110	12458	12441	6183
21	130	1810	1730	1097
21	150	5822	5922	2914
21	170	4752	4882	2354
21	190	53788	78738	12059
21	210	11453	11727	5701
21	230	5026	5356	2938
21	250	4611	4676	2797
21	270	11478	11010	3986
21	290	16129	20566	6398
21	310	1648010	1945931	572453
21	330	6111	6657	3533
21	350	3695	3594	1591
21	370	24075	32503	6447
21	390	5666	6105	2569
21	410	6299	6612	2623
21	430	217107	272994	45471
21	450	6591	6893	3595
21	470	2366	2561	1410
21	490	10770	10650	4000
21	510	6719	7200	3758
21	530	4653	4748	2446
21	550	12734	13385	7931
21	570	13796	14227	6697
21	590	2344	2441	1239
21	610	5228	5029	2871
21	630	10362	11007	3320
21	650	2555	2744	1828
21	670	7513	7475	3895
21	690	1598	1640	898
21	710	2958	3078	1183
21	730	19503	19602	7594
21	750	10343	10591	5073
21	770	18271	28704	6068
21	790	3748	3508	1831
21	810	11340	12231	5575
21	830	6921	7138	2418
21	850	7996	7672	3054
21	870	2756	3367	1529
21	890	97539	106735	25320
21	910	35869	36304	11099
21	930	13799	14693	2621
21	950	18773	21348	8867
21	970	155413	171912	31812
21	990	34796	36823	16231
21	1010	5264	5422	3256
21	1030	11666	12721	4669
21	1050	12714	14844	5711
21	1070	9402	11362	4695
21	1090	11663	15521	4381
21	1110	51611	56846	13511
21	1130	38377	50099	11554
21	1150	42794	46932	15324
21	1170	15400	15513	8141
21	1190	78866	86594	29261
21	1210	13827	14125	6822
21	1230	4657	4699	2156
21	1250	6507	6437	2733
21	1270	4383	4719	2527
21	1290	3773	3967	1707
21	1310	6551	6535	2475
21	1330	6514	6739	2675
21	1350	9678	9835	5437
21	1370	11721	13000	5421
21	1390	4449	4812	2367
21	1410	15693	16174	5452
21	1430	64490	74174	23534
21	1450	6818	6996	3477
21	1470	5401	5764	2056
21	1490	5550	5703	3523
21	1510	1449	1312	776
21	1530	2935	2395	1664
21	1550	2034	2173	698
21	1570	10597	13234	5115
21	1590	5410	5889	2727
21	1610	53361	60034	19338
21	1630	94307	91668	29245
21	1650	7993	8779	5659
21	1670	54093	65445	22037
21	1690	2497	2617	1453
21	1710	1854	1916	1064
21	1730	7669	7528	3747
21	1750	2395	2311	1180
21	1770	15775	16819	6850
21	1790	44677	49010	12515
21	1810	4599	5516	3426
21	1830	30581	32250	12471
21	1850	4316	4572	1974
21	1870	7142	7310	3235
21	1890	4673	4729	2778
21	1910	5332	5527	3227
21	1930	4877	5562	3408
21	1950	22616	22603	7585
21	1970	119100	128771	23992
21	1990	16513	19768	8562
21	2010	83219	92685	25593
21	2030	11679	11724	3845
22	10	11088	9991	3301
22	30	100553	111080	28074
22	50	22386	24801	5767
22	70	3418	3146	1491
22	90	5207	5231	1955
22	110	12153	13254	4138
22	130	3981	4522	1321
22	150	6454	6677	2516
22	170	13304	13976	4995
22	190	30408	33771	7911
22	210	7767	8121	3854
22	230	10166	10572	4475
22	250	3366	3304	1313
22	270	9249	8970	3939
22	290	12119	11845	3699
22	310	8458	8099	2909
22	330	11872	11847	3718
22	350	42706	49169	12919
22	370	12090	12192	3898
22	390	46981	51519	13209
22	410	9812	9672	3108
22	430	20174	22320	6701
22	450	6150	6355	2569
22	470	7379	6628	2137
22	490	6132	6269	2783
22	510	10360	11254	4733
22	530	27305	28170	8594
22	550	9338	9894	4897
22	570	29120	31485	6054
22	590	15878	16314	3631
22	610	9641	9828	2751
22	630	24939	26736	5371
22	650	17866	18398	6430
22	670	30061	31922	7724
22	690	11915	12123	4732
22	710	12200	12795	4552
22	730	9716	9354	2555
22	750	7847	7634	3073
22	770	10229	11016	3414
22	790	8154	8465	2240
22	810	27566	29471	6708
22	830	13161	13877	6359
22	850	20095	22149	6272
22	870	10367	8498	2414
22	890	184032	185383	45808
22	910	35824	39195	11571
22	930	13741	14526	5450
22	950	46444	49632	15146
22	970	244042	290450	79298
22	990	13197	13329	4880
22	1010	3848	3781	1196
22	1030	14008	14853	3934
22	1050	30168	47689	7141
22	1070	11372	12381	4627
22	1090	18861	18932	4542
22	1110	5323	5115	1751
22	1130	12345	12585	3816
22	1150	1690	1718	678
22	1170	6031	6247	2619
22	1190	5283	5226	2173
22	1210	5242	5293	2455
22	1230	6460	6382	2557
22	1250	4160	4482	2083
22	1270	43163	48065	8213
22	1290	9029	9792	2820
22	1310	4534	4145	1882
22	1330	9543	10394	3585
22	1350	10080	10204	3684
22	1370	8605	7985	3185
22	1390	6883	6276	2555
22	1410	76523	86114	29126
22	1430	7429	7171	2203
22	1450	13702	14074	4381
22	1470	6477	6726	2560
22	1490	7811	7215	2860
22	1510	8066	8754	3007
22	1530	6436	6704	3468
22	1550	2375	2255	1046
22	1570	38957	54655	9927
22	1590	5545	5851	2025
22	1610	2384	2338	848
22	1630	49184	59626	22995
22	1650	5643	6017	2864
22	1670	34458	41400	14694
22	1690	12469	12765	4398
22	1710	3035	3014	1095
22	1730	14811	15926	3578
22	1750	7636	7445	2702
22	1770	24971	25649	9615
22	1790	8673	9027	2879
22	1810	7721	7938	3259
22	1830	8928	9214	3001
23	10	2803	2508	2003
23	30	3040	2960	1201
23	50	28953	29359	8391
23	70	11328	10817	3801
23	90	5226	5185	2444
23	110	4987	4571	2043
23	130	2857	2677	1301
23	150	15952	16316	4634
23	170	41267	43486	12120
23	190	3603	3706	1654
23	210	58850	59547	18766
23	230	13482	14200	4740
23	250	46284	49732	15945
23	270	16854	17083	5407
23	290	6662	6950	2435
23	310	6915	6649	2884
23	330	9459	10245	3605
23	350	7584	7148	3674
23	370	21337	20696	4219
23	390	3205	3092	1187
23	410	13519	12730	4943
23	430	7540	7993	4268
23	450	31188	34740	7023
23	470	7549	8311	2882
23	490	162008	168116	35835
23	510	6533	5950	2851
23	530	5477	5379	4079
23	550	18202	21445	5900
23	570	14431	13961	4725
23	590	14516	14358	5160
23	610	11970	13343	6046
23	630	12211	11027	5508
23	650	90868	123552	20512
23	670	18940	19325	4986
23	690	9218	9899	3818
23	710	3590	3496	2986
23	730	19306	23818	3827
23	750	49397	58213	15038
23	770	68128	88409	18909
23	790	3902	3728	1276
23	810	150189	168576	45414
23	830	449	521	543
23	850	2263	1890	1626
23	870	27408	26401	5004
23	890	4429	4868	1865
23	910	31588	31855	9171
23	930	37822	38999	7042
23	950	2122	2180	912
23	970	3338	3121	1528
23	990	233634	262829	53495
23	1010	7174	7318	3580
23	1030	24977	31327	6540
23	1050	8219	8713	3929
23	1070	13104	14917	3350
23	1090	8778	8431	3704
23	1110	26667	28220	5356
23	1130	3549	3275	1247
23	1150	49874	49126	11287
23	1170	16669	15818	5786
23	1190	2278	2043	1333
23	1210	54478	54719	16863
23	1230	12169	11023	4570
23	1250	323076	388444	89793
23	1270	7901	7089	2717
23	1290	5307	4929	2507
23	1310	3211	2928	1572
23	1330	6652	6068	2496
23	1350	2106	1935	1212
23	1370	5401	5155	1634
23	1390	57137	59589	13707
23	1410	4702	4228	2143
23	1430	4490	4353	3184
23	1450	82824	82880	21000
23	1470	49303	48267	14810
23	1490	19120	19500	6698
23	1510	14099	12803	5675
23	1530	2788	2593	1320
23	1550	26526	25877	6178
23	1570	21038	20253	5486
23	1590	23317	22902	8132
23	1610	80162	129625	16853
23	1630	767444	840117	244663
23	1650	8461	8291	3307
24	10	8719	7930	3109
24	30	38507	38962	12486
24	50	15347	16521	5431
24	70	35233	35286	12335
24	90	18450	24035	5411
24	110	14624	14568	5019
24	130	24936	27396	11635
24	150	11394	10699	3893
24	170	87529	99664	22907
24	190	8880	8991	2688
24	210	11276	11898	3908
24	230	49327	52945	17174
24	250	47218	50112	8967
24	270	11672	12223	3994
24	290	37083	38841	13382
24	310	11838	12118	4514
24	330	16508	17433	6085
24	350	438519	523736	191962
24	370	19115	18822	6853
24	390	14675	14527	3741
24	410	18690	20566	4773
24	430	26467	28048	8326
24	450	32658	33967	9376
24	470	8978	9521	3494
24	490	275116	360118	75232
24	510	13557	13426	3949
24	530	9875	10851	3538
24	550	27099	26727	5582
24	570	44187	51412	8683
24	590	13639	14177	5788
24	610	276494	315289	104459
24	630	21605	23340	7245
24	650	11042	11946	3859
24	670	5848	5906	2501
24	690	9733	9709	3490
24	710	11057	10863	4745
24	730	8199	8425	2937
24	750	12075	9665	2978
24	770	19466	19200	5657
24	790	10269	10234	3936
24	810	27957	30406	11800
24	830	14937	16440	5774
24	850	70523	80547	17056
24	870	21847	21883	7010
24	890	40661	44320	12312
24	910	12827	12972	5089
24	930	98235	101088	23274
24	950	152922	170527	54732
24	970	10873	12958	3027
24	990	87940	97661	35785
24	1010	22676	25458	6866
24	1030	41428	43913	8068
24	1050	7815	7949	3054
24	1070	14086	12759	4195
24	1090	30060	32397	9585
24	1110	5850	5919	2291
24	1130	180892	213719	57153
24	1150	4869	4496	2041
24	1170	9602	9454	2659
24	1190	28122	28530	10162
24	1210	3834	3626	1682
24	1230	13020	13381	4785
24	1250	7935	7571	2027
24	1270	11182	10402	3590
24	1290	14774	16497	3887
24	1310	7917	7612	2965
24	1330	46863	55836	9652
24	1350	12960	13464	4141
24	1370	12635	11088	3524
24	1390	43239	47542	13439
24	1410	20770	23384	7249
24	1430	22186	21913	6685
24	1450	27928	28238	11139
24	1470	21621	21504	6913
24	1490	15673	15232	4314
24	1510	120778	135222	42360
24	1530	163087	188623	58965
24	1550	78325	85981	24746
24	1570	26843	29243	10874
24	1590	9983	10905	3089
24	1610	9897	10371	4083
24	1630	4024	3940	1438
24	1650	34797	39107	7159
24	1670	21372	23077	7161
24	1690	33895	36488	9283
24	1710	12325	12834	4311
24	1730	36481	43921	8988
24	1750	7564	7623	3036
25	10	3795	4268	2306
25	30	5452	5218	2888
25	50	12705	12371	6083
25	70	4388	4270	2373
25	90	62470	67027	16823
25	110	4738	4457	2293
25	130	3733	3523	2282
25	150	11697	10707	2987
25	170	18632	17356	6622
25	190	11661	9791	5124
25	210	13926	14292	6319
25	230	5749	5088	2518
25	250	97729	148097	27036
25	270	24546	26123	9960
25	290	7713	8444	4003
25	310	14076	15398	6358
25	330	11335	13590	4071
25	350	26207	30655	8658
25	370	1376	1215	727
25	390	30278	30955	11031
25	410	3190	2612	1478
25	430	18322	17792	6732
25	450	9877	10201	4184
25	470	5699	5559	3263
25	490	6961	6395	2613
25	510	1845	1890	1386
25	530	5501	5263	2705
25	550	22434	23401	8189
25	570	6970	6305	3334
25	590	41130	44755	13284
25	610	6865	6254	2708
25	630	29231	35302	11001
25	650	6159	5479	2344
25	670	6752	5882	3264
25	690	8915	8303	4032
25	710	27768	27632	11271
25	730	38949	40064	12050
25	750	12760	12365	6343
25	770	3525	3341	2162
25	780	1620	1021	237
25	790	291849	355562	121547
25	810	11781	11256	4821
25	830	9858	9001	4334
25	850	9553	10252	4707
25	870	46644	47071	12792
25	890	23356	24435	5662
25	910	2613	2250	1272
25	930	11184	11947	3210
25	950	10748	10436	5039
25	970	20167	22890	5731
25	990	5140	4584	2777
25	1010	59807	62705	17580
25	1030	5636	5478	2758
25	1050	47793	50629	15293
25	1070	5353	4699	2363
25	1090	15661	16011	4434
25	1110	14131	14199	6607
25	1130	4023	3733	2232
25	1150	12031	10713	5710
25	1170	32957	34916	13436
25	1190	6810	5956	2597
25	1210	8636	8166	4277
25	1230	7953	7776	4423
25	1250	4617	4711	3231
25	1270	22892	26165	9182
25	1290	4161	3972	2226
25	1310	31591	31950	7125
25	1330	100443	103977	20914
25	1350	13683	13320	7449
25	1370	5646	5498	3378
25	1390	41908	49781	15288
25	1410	25299	25329	8760
31	10	2818	2748	1874
31	30	1673	1675	1077
31	50	5096	4424	2569
31	70	4812	4582	2891
31	90	2611	2449	1594
31	110	7875	7629	3455
31	130	45740	53559	14071
31	150	7673	8979	4306
31	170	8430	8714	3261
31	190	8473	7479	2790
31	210	6354	6576	3383
31	230	5641	5478	2909
31	250	4006	3878	2659
31	270	8147	6913	3392
31	290	5058	5178	3185
31	310	6011	6172	2715
31	330	14485	16650	6963
31	350	5084	5074	2538
31	370	5411	4892	2231
31	390	2631	2735	1476
31	410	6274	6770	2673
31	430	6913	6446	3445
31	450	19061	19360	7381
31	470	6452	6033	2660
31	490	9670	10381	3834
31	510	2893	2810	1560
31	530	3060	3122	1795
31	550	7118	5869	2370
31	570	14666	15670	6508
31	590	4590	5039	2538
31	610	34069	32889	10402
31	630	4396	4291	1967
31	650	8406	7849	4154
31	670	6380	6127	3022
31	690	3851	4094	2246
31	710	2817	2753	1737
31	730	3672	3554	2314
31	750	4515	4615	2242
31	770	3555	3346	2374
31	790	5501	5642	2744
31	810	4454	4484	2131
31	830	6768	6715	3754
31	850	5332	4831	2816
31	870	5846	6600	2888
31	890	3568	3060	2132
31	910	3718	3680	2018
31	930	2685	2584	1621
31	950	4721	4888	2528
31	970	8108	6987	3108
31	990	11383	12235	4967
31	1010	4587	6309	2451
31	1030	23457	42116	5811
31	1050	6776	6908	2744
31	1070	3921	3679	2590
31	1090	7405	6660	3296
31	1110	13570	14810	5886
31	1130	56229	65684	17123
31	1150	4107	4050	1667
31	1170	3048	3083	1898
31	1190	4442	3767	1971
31	1210	4019	3904	2157
31	1230	6911	7653	3677
31	1250	9497	10258	4270
31	1270	13134	14580	5770
31	1290	4366	4768	1709
31	1310	3965	3469	2305
31	1330	3411	3310	2354
31	1350	2782	2780	1694
31	1370	3877	4031	2640
31	1390	13930	14363	4885
31	1410	5270	5073	2985
31	1430	2679	2437	1441
31	1450	5525	5813	3642
31	1470	4230	3645	2161
31	1490	8519	7756	3557
31	1510	3531	3218	2093
31	1530	95414	118756	31495
31	1550	29648	29568	10011
31	1570	6138	6548	2868
31	1590	1655	1743	1297
31	1610	4243	4066	2664
31	1630	55025	62937	14251
31	1650	5058	4417	2421
31	1670	11284	10215	3906
31	1690	22013	34839	6036
31	1710	6220	5914	3326
31	1730	2382	2320	1776
31	1750	4316	4295	2477
31	1770	2716	2560	1616
31	1790	11972	12885	6819
31	1810	12760	13153	3224
31	1830	6436	6458	3275
31	1850	2187	2217	1880
31	1870	14747	14980	6748
31	1890	4077	4018	2297
31	1910	7523	7236	3093
31	1930	33040	34363	13414
31	1950	2648	2836	1693
31	1970	4841	4919	2952
32	10	4865	4773	2851
32	30	2687	2458	1829
32	50	6185	5912	2785
32	70	1779	1937	1271
32	90	9850	10632	4282
32	110	4607	4782	3231
32	130	3537	3374	2598
32	150	14713	15396	5567
32	170	911	923	725
32	190	1308	1312	1273
32	210	6938	6869	3869
32	230	985	975	721
32	250	700	663	596
32	270	2784	2805	2085
32	290	3680	3495	2810
32	310	2857	2999	1804
32	330	690	701	585
32	350	11360	12049	6012
32	370	10631	12544	7340
32	390	1256	1209	977
32	410	6056	5935	3940
32	430	3063	2830	1561
32	450	20479	33320	5056
32	470	1191	1240	883
32	490	1008	959	1034
32	510	8610	10604	2647
32	530	1840	1818	1516
32	550	8990	9039	1951
32	570	8245	8584	2992
32	590	6857	7263	3667
32	610	10558	13155	2029
32	630	1246	1107	617
32	650	1244	1157	710
32	670	2616	2615	516
32	690	1746	1807	640
32	710	600	581	249
32	730	2386	2289	2106
32	750	763	708	458
32	770	2082	2126	1769
32	790	9455	10544	4685
32	810	1389	1374	343
32	830	662	659	399
32	850	3864	3699	1820
32	870	4969	5009	2177
32	890	1434	1405	1179
32	910	86855	109072	20644
32	930	1287	1137	336
32	950	2697	2691	1581
32	970	1150	1236	742
32	990	8247	8049	4361
32	1010	758	759	420
32	1030	17860	21805	5280
32	1050	1048	1061	1054
32	1070	2374	2299	1752
32	1090	1090	1036	578
32	1110	10921	14884	4152
32	1130	8026	9169	4378
32	1150	3649	3815	3039
32	1170	3480	3589	2573
32	1190	1443	1468	846
32	1210	6980	7001	3295
32	1230	2546	2334	1667
32	1250	12981	13227	7456
32	1270	1777	1770	1457
32	1290	1203	1239	324
32	1310	3597	3100	2182
32	1330	5854	5943	3328
32	1350	1276	1328	917
32	1370	1807	2017	1429
32	1390	4831	4875	2541
32	1410	1593	1547	1472
32	1430	1703	1746	1276
32	1450	2280	2606	1357
32	1470	2096	2132	1532
32	1490	4717	5215	2201
32	1510	2941	3283	1840
32	1530	1232	1191	777
32	1550	20241	23121	8922
32	1570	1909	2001	1871
32	1590	3472	3596	2267
32	1610	20697	33505	3487
32	1630	2170	1931	1387
32	1650	1183	1190	1001
32	1670	2397	2615	1742
32	1690	15589	18203	5949
32	1710	1967	1960	745
32	1730	115734	143873	35119
32	1750	6047	6447	1475
32	1770	47747	58076	18529
32	1790	1213	1011	561
32	1810	2627	2534	1030
32	1830	1525	1566	1442
32	1850	1501	1512	1369
32	1870	852	826	217
32	1890	1612	1622	577
32	1910	7659	7764	4220
32	1930	2988	2914	1044
32	1950	1246	1189	811
32	1970	2113	2024	1273
32	1990	660	640	290
32	2010	2477	2141	2048
32	2030	1094	999	345
32	2050	3600	3514	2443
32	2070	1196	1244	1062
32	2090	57485	60769	20095
33	10	4092	3789	2605
33	30	77211	82112	8197
33	50	10311	9299	4280
33	70	11036	11573	3389
33	90	9161	9423	2770
33	110	2349	2110	1582
33	130	16662	21022	6025
33	150	9474	9169	4473
33	170	10216	9873	3804
33	190	13475	14232	3296
33	210	6696	5808	3921
33	230	4661	4556	2663
33	250	9447	8862	3098
33	270	16703	19499	4947
33	290	3063	2542	1521
33	310	1191	1441	609
33	330	4675	4415	2778
33	350	13643	13116	6511
33	370	72732	80723	11526
33	390	5303	5012	1880
33	410	9193	8895	4429
33	430	6019	5859	3593
33	450	7013	6364	3987
33	470	11514	11734	5471
33	490	12841	12656	6104
33	510	2129	1973	1535
33	530	268304	394046	102062
33	550	6200	5896	2717
33	570	4644	4267	2306
33	590	8877	8549	2548
33	610	14844	14425	5326
33	630	4314	4249	2221
33	650	4305	3812	1708
33	670	12109	12764	5081
33	690	1993	2006	1264
33	710	6110	5872	2046
33	730	3168	3043	2044
33	750	4210	4538	1466
33	770	1194	1143	620
33	790	8236	7543	3390
33	810	2671	2211	1575
33	830	8556	8815	3382
33	850	9982	10030	4155
33	870	2113	1477	869
33	890	4543	3909	1953
33	910	7567	7926	4143
33	930	6950	6251	3312
33	950	6389	5598	3044
33	970	11091	8634	4102
33	990	12683	11806	6367
33	1010	3895	3270	1811
33	1030	9478	10361	2819
33	1050	7143	6799	3409
33	1070	2926	2539	1933
33	1090	30791	37661	8574
33	1110	16098	15534	9327
33	1130	5191	5269	2203
33	1150	6778	6228	3004
33	1170	3799	3319	2158
33	1190	11773	10989	5360
33	1210	3612	3290	2217
33	1230	139682	181909	53326
33	1250	2018	1599	844
33	1270	6357	5722	3401
33	1290	6580	5942	3539
33	1310	16384	17163	5312
33	1330	3531	3236	1655
33	1350	4355	3989	1882
33	1370	69736	79004	30026
33	1390	17154	16900	3236
33	1410	11624	11778	2440
33	1430	5116	4597	2542
33	1450	40938	39772	10549
33	1470	10288	10790	3824
33	1490	3801	3812	1595
33	1510	4254	3689	2264
33	1530	8998	7315	3870
33	1550	1706	1422	1139
33	1570	6580	6223	2972
33	1590	5014	4111	2328
33	1610	6346	6225	2492
33	1630	43647	45882	6564
33	1650	3750	3782	2161
33	1670	2879	2540	1315
33	1690	15454	16830	6244
33	1710	22824	21009	6036
33	1730	4377	3954	2498
34	10	7786	10236	3114
34	30	4559	4530	2081
34	50	2509	2636	1648
34	70	8498	8305	4065
34	90	7331	6994	4636
34	110	3289	3278	2326
34	130	4700	4566	3190
34	150	3297	3143	2624
34	170	3299	3125	1651
34	190	31102	48523	7592
34	210	27217	29239	13443
34	230	11886	11983	5643
34	250	2621	2450	1765
34	270	10732	11995	3907
34	290	5296	5977	3417
34	310	18171	22807	7360
34	330	3629	3582	2406
34	350	1823	1713	815
34	370	18104	18772	4786
34	390	3172	3133	2782
34	410	3003	3002	2179
34	430	7580	8008	2631
34	450	2807	2649	1423
34	470	43631	54841	10654
34	490	5375	5214	2311
34	510	17468	22879	6097
34	530	4634	4421	2502
34	550	5955	5499	3143
34	570	2004	1987	1728
34	590	3665	3459	2314
34	610	2696	2474	1778
34	630	2501	2450	1558
34	650	4547	4526	2426
34	670	3718	3507	1849
34	690	12051	11301	5750
34	710	25361	24525	8324
34	730	3730	3687	2719
34	750	2162	2148	1855
34	770	56883	72486	22067
34	790	3368	3682	2363
34	810	2670	2781	2235
34	830	5728	5831	4067
34	850	1604	1472	1451
34	870	1919	1874	1538
34	890	3054	3050	1938
34	910	9033	8954	4598
34	930	3645	3404	1832
34	950	192805	235128	75613
34	970	26696	29736	12880
34	990	53599	57315	10648
34	1010	13538	16601	3594
34	1030	1678	1512	1154
34	1050	7816	7899	3630
34	1070	9250	9520	4983
34	1090	9174	8713	5130
34	1110	3526	3508	1801
34	1130	7406	7204	3255
34	1150	4156	4353	3452
34	1170	4777	4837	2839
34	1190	4883	4677	2222
34	1210	4745	4786	3266
34	1230	3180	3102	2090
34	1250	2407	2237	1237
34	1270	8910	9037	4907
34	1290	1189	1254	1091
34	1310	5931	5901	2936
34	1330	5580	4766	2365
34	1350	3739	3844	2040
34	1370	3021	3003	1812
34	1390	3604	3299	2227
34	1410	3965	3624	2815
34	1430	8335	7025	3157
34	1450	13139	13394	5558
34	1470	6934	7968	3390
34	1490	3135	2961	1937
34	1510	4355	3623	1823
34	1530	2350	2233	1434
34	1550	9142	7100	3841
34	1570	5614	5199	2799
34	1590	11188	11746	5865
34	1610	10842	12662	4124
34	1630	5868	5415	2820
34	1650	15761	19281	3009
34	1670	5898	5946	3238
34	1690	17211	17668	2359
34	1710	1781	1647	1323
34	1730	2852	2848	1384
34	1750	7698	8873	4234
34	1770	7161	7261	2829
34	1790	2398	2288	1065
34	1810	3858	3497	2286
34	1830	53196	58645	8684
34	1850	2492	2236	1979
34	1860	5374	4908	1925
34	1870	13694	13452	6629
34	1890	301558	362122	102395
34	1950	7432	7995	4369
34	1970	1466	1460	1038
34	1990	1638	1477	1168
34	2010	13962	13550	4795
34	2030	2587	2486	1119
34	2050	2247	2202	1762
