09000,3107576
09001,807143
09003,807766
09005,156769
09007,129017
09009,761337
09011,238409
09013,114823
09015,92312
23000,1124660
23001,99657
23003,91331
23005,215789
23007,27098
23009,41781
23011,109889
23013,32941
23015,25691
23017,48968
23019,137015
23021,17634
23023,28795
23025,45028
23027,28414
23029,34963
23031,139666
25000,5737037
25001,147925
25003,145110
25005,474641
25007,8942
25009,633632
25011,64317
25013,443018
25015,138813
25017,1367034
25019,5087
25021,606587
25023,405437
25025,650142
25027,646352
33000,920610
33001,42884
33003,27931
33005,62116
33007,35147
33009,65806
33011,276608
33013,98302
33015,190345
33017,85408
33019,36063
44000,947154
44001,46942
44003,154163
44005,81383
44007,571349
44009,93317
50000,511456
50001,29406
50003,33345
50005,25808
50007,115534
50009,6313
50011,34788
50013,4613
50015,16767
50017,22739
50019,23440
50021,58347
50023,52393
50025,36933
50027,51030
10000,594338
10001,98219
10003,398115
10005,98004
34000,7364823
34001,194119
34003,845385
34005,362542
34007,471650
34009,82266
34011,132866
34013,851116
34015,199917
34017,556972
34019,87361
34021,307863
34023,595893
34025,503173
34027,407630
34029,346038
34031,447585
34033,64676
34035,203129
34037,116119
34039,504094
34041,84429
36000,17558072
36001,285909
36003,51742
36005,1168972
36007,213648
36009,85697
36011,79894
36013,146925
36015,97656
36017,49344
36019,80750
36021,59487
36023,48820
36025,46824
36027,245055
36029,1015472
36031,36176
36033,44929
36035,55153
36037,59400
36039,40861
36041,5034
36043,66714
36045,88151
36047,2230936
36049,25035
36051,57006
36053,65150
36055,702238
36057,53439
36059,1321582
36061,1428285
36063,227354
36065,253466
36067,463920
36069,88909
36071,259603
36073,38496
36075,113901
36077,59075
36079,77193
36081,1891325
36083,151966
36085,352121
36087,259530
36089,114254
36091,153759
36093,149946
36095,29710
36097,17686
36099,33733
36101,99217
36103,1284231
36105,65155
36107,49812
36109,87085
36111,158158
36113,54854
36115,54795
36117,84581
36119,866599
36121,39895
36123,21459
42000,11863895
42001,68292
42003,1450085
42005,77768
42007,204441
42009,46784
42011,312509
42013,136621
42015,62919
42017,479211
42019,147912
42021,183263
42023,6674
42025,53285
42027,112760
42029,316660
42031,43362
42033,83578
42035,38971
42037,61967
42039,88869
42041,178541
42043,232317
42045,555007
42047,38338
42049,279780
42051,159417
42053,5072
42055,113629
42057,12842
42059,40476
42061,42253
42063,92281
42065,48303
42067,19188
42069,227908
42071,362346
42073,107150
42075,108582
42077,272349
42079,343079
42081,118416
42083,50635
42085,128299
42087,46908
42089,69409
42091,643621
42093,16675
42095,225418
42097,100381
42099,35718
42101,1688210
42103,18271
42105,17726
42107,160630
42109,33584
42111,81243
42113,6349
42115,37876
42117,40973
42119,32870
42121,64444
42123,47449
42125,217074
42127,35237
42129,392294
42131,26433
42133,312963
17000,11426518
17001,71622
17003,12264
17005,16224
17007,28630
17009,5411
17011,39114
17013,5867
17015,18779
17017,15084
17019,168392
17021,36446
17023,16913
17025,15283
17027,32617
17029,52260
17031,5253655
17033,20818
17035,11062
17037,74624
17039,18108
17041,19774
17043,658835
17045,21725
17047,7961
17049,30944
17051,22167
17053,15265
17055,43201
17057,43687
17059,7590
17061,16661
17063,30582
17065,9172
17067,23877
17069,5383
17071,9114
17073,57968
17075,32976
17077,61522
17079,11318
17081,36552
17083,20538
17085,23520
17087,9624
17089,278405
17091,102926
17093,37202
17095,61607
17097,440372
17099,112033
17101,17807
17103,36328
17105,41381
17107,31802
17109,37467
17111,147897
17113,119149
17115,131375
17117,49384
17119,247691
17121,43523
17123,14479
17125,19492
17127,14990
17129,11700
17131,19286
17133,20117
17135,31686
17137,37502
17139,14546
17141,46338
17143,200466
17145,21714
17147,16581
17149,18896
17151,4404
17153,8840
17155,6085
