09000,3405565
09001,882567
09003,857183
09005,182193
09007,155071
09009,824008
09011,259088
09013,136364
09015,109091
23000,1274923
23001,103793
23003,73938
23005,265612
23007,29467
23009,51791
23011,117114
23013,39618
23015,33616
23017,54755
23019,144919
23021,17235
23023,35214
23025,50888
23027,36280
23029,33941
23031,186742
25000,6349097
25001,222230
25003,134953
25005,534678
25007,14987
25009,723419
25011,71535
25013,456228
25015,152251
25017,1465396
25019,9520
25021,650308
25023,472822
25025,689807
25027,750963
33000,1235786
33001,56325
33003,43666
33005,73825
33007,33111
33009,81743
33011,380841
33013,136225
33015,277359
33017,112233
33019,40458
44000,1048319
44001,50648
44003,167090
44005,85433
44007,621602
44009,123546
50000,608827
50001,35974
50003,36994
50005,29702
50007,146571
50009,6459
50011,45417
50013,6901
50015,23233
50017,28226
50019,26277
50021,63400
50023,58039
50025,44216
50027,57418
10000,783600
10001,126697
10003,500265
10005,156638
34000,8414350
34001,252552
34003,884118
34005,423394
34007,508932
34009,102326
34011,146438
34013,793633
34015,254673
34017,608975
34019,121989
34021,350761
34023,750162
34025,615301
34027,470212
34029,510916
34031,489049
34033,64285
34035,297490
34037,144166
34039,522541
34041,102437
36000,18976457
36001,294565
36003,49927
36005,1332650
36007,200536
36009,83955
36011,81963
36013,139750
36015,91070
36017,51401
36019,79894
36021,63094
36023,48599
36025,48055
36027,280150
36029,950265
36031,38851
36033,51134
36035,55073
36037,60370
36039,48195
36041,5379
36043,64427
36045,111738
36047,2465326
36049,26944
36051,64328
36053,69441
36055,735343
36057,49708
36059,1334544
36061,1537195
36063,219846
36065,235469
36067,458336
36069,100224
36071,341367
36073,44171
36075,122377
36077,61676
36079,95745
36081,2229379
36083,152538
36085,443728
36087,286753
36089,111931
36091,200635
36093,146555
36095,31582
36097,19224
36099,33342
36101,98726
36103,1419369
36105,73966
36107,51784
36109,96501
36111,177749
36113,63303
36115,61042
36117,93765
36119,923459
36121,43424
36123,24621
42000,12281054
42001,91292
42003,1281666
42005,72392
42007,181412
42009,49984
42011,373638
42013,129144
42015,62761
42017,597635
42019,174083
42021,152598
42023,5974
42025,58802
42027,135758
42029,433501
42031,41765
42033,83382
42035,37914
42037,64151
42039,90366
42041,213674
42043,251798
42045,550864
42047,35112
42049,280843
42051,148644
42053,4946
42055,129313
42057,14261
42059,40672
42061,45586
42063,89605
42065,45932
42067,22821
42069,213295
42071,470658
42073,94643
42075,120327
42077,312090
42079,319250
42081,120044
42083,45936
42085,120293
42087,46486
42089,138687
42091,750097
42093,18236
42095,267066
42097,94556
42099,43602
42101,1517550
42103,46302
42105,18080
42107,150336
42109,37546
42111,80023
42113,6556
42115,42238
42117,41373
42119,41624
42121,57565
42123,43863
42125,202897
42127,47722
42129,369993
42131,28080
42133,381751
17000,12419293
17001,68277
17003,9590
17005,17633
17007,41786
17009,6950
17011,35503
17013,5084
17015,16674
17017,13695
17019,179669
17021,35372
17023,17008
17025,14560
17027,35535
17029,53196
17031,5376741
17033,20452
17035,11253
17037,88969
17039,16798
17041,19922
17043,904161
17045,19704
17047,6971
17049,34264
17051,21802
17053,14241
17055,39018
17057,38250
17059,6445
17061,14761
17063,37535
17065,8621
17067,20121
17069,4800
17071,8213
17073,51020
17075,31334
17077,59612
17079,10117
17081,40045
17083,21668
17085,22289
17087,12878
17089,404119
17091,103833
17093,54544
17095,55836
17097,644356
17099,111509
17101,15452
17103,36062
17105,39678
17107,31183
17109,32913
17111,260077
17113,150433
17115,114706
17117,49019
17119,258941
17121,41691
17123,13180
17125,16038
17127,15161
17129,12486
17131,16957
17133,27619
17135,30652
17137,36616
17139,14287
