26017	225
26019	37
26021	388
26023	71
26025	282
26027	41
26029	84
26031	56
26033	67
26035	26
26037	120
26039	27
26041	72
26043	88
26045	136
26047	224
26049	1388
26051	22
26053	31
26055	480
26057	74
26059	46
26061	72
26063	61
26065	1447
26067	46
26069	35
26071	16
26073	110
26075	269
26077	1168
26079	8
26081	2336
26083	8
26085	5
26087	106
26089	81
26091	133
26093	317
26095	13
26097	17
26099	1699
26101	56
26103	303
26105	64
26107	57
26109	17
26111	271
26113	6
26115	190
26117	60
26119	8
26121	403
26123	56
26125	8508
26127	30
26129	38
26131	9
26133	17
26135	2
26137	61
26139	462
26141	10
26143	22
26145	670
26147	293
26149	71
26151	45
26153	15
26155	85
26157	45
26159	94
26161	4256
26163	6268
26165	89
27001	8
27003	498
27005	56
27007	94
27009	32
27011	7
27013	193
27015	48
27017	42
27019	202
27021	41
27023	11
27025	50
27027	37
27029	8
27031	9
27033	14
27035	174
27037	738
27039	18
27041	98
27043	13
27045	11
27047	60
27049	106
27051	3
27053	6194
27055	21
27057	43
27059	58
27061	81
27063	6
27065	17
27067	137
27069	3
27071	19
27073	10
27075	28
27077	5
27079	19
27081	7
27083	33
27085	57
27087	1
27089	2
27091	44
27093	19
27095	19
27097	35
27099	59
27101	8
27103	69
27105	28
27107	4
27109	3516
27111	89
27113	30
27115	16
27117	9
27119	31
27121	19
27123	2166
27125	1
27127	11
27129	8
27131	109
27133	12
27135	15
27137	866
27139	153
27141	76
27143	5
27145	496
27147	70
27149	14
27151	7
27153	10
27155	2
27157	29
27159	33
27161	11
27163	708
27165	9
27167	4
27169	74
27171	108
27173	10
28001	70
28003	64
28005	8
28007	18
28009	3
28011	45
28013	6
28015	6
28017	13
28019	3
28021	4
28023	7
28025	27
28027	48
28029	15
28031	10
28033	140
28035	280
28037	6
28039	12
28041	3
28043	32
28045	59
28047	537
28049	1322
28051	14
28053	6
28057	12
28059	371
28061	6
28063	6
28065	6
28067	116
28069	2
28071	140
28073	207
28075	286
28077	8
28079	11
28081	347
28083	69
28085	46
28087	133
28089	572
28091	22
28093	10
28095	46
28097	12
28099	22
28101	12
28103	6
28105	62
28107	22
28109	44
28111	6
28113	79
28115	15
28117	22
28119	5
28121	511
28123	11
28125	3
28127	19
28129	5
28131	15
28133	19
28135	7
28137	15
28139	13
28141	14
28143	3
28145	33
28147	14
28149	94
28151	97
28153	11
28155	9
28157	7
28159	9
28161	11
28163	20
29001	129
29003	16
29005	4
29007	45
29009	36
29011	14
29013	7
29015	9
29017	3
29019	1446
29021	221
29023	147
29025	1
29027	45
29029	105
29031	338
29033	8
29035	3
29037	70
29039	15
29041	3
29043	102
29045	4
29047	484
29049	21
29051	263
29053	14
29055	15
29057	4
29059	3
29061	4
29063	6
29065	10
29067	6
29069	48
29071	130
29073	15
29075	5
29077	1060
29079	12
29081	5
29083	33
29085	4
29087	3
29089	7
29091	81
29093	9
29095	2314
29097	291
29099	152
29101	58
29103	2
29105	41
29107	23
29109	42
29111	2
29113	20
29115	12
29117	23
29119	5
29121	16
29123	9
29125	2
29127	84
29129	1
29131	21
29133	5
29135	8
29137	2
29139	11
29141	16
29143	7
29145	170
29147	32
29149	4
29151	3
29153	2
29155	13
29157	15
29159	56
29161	106
29163	17
29165	221
29167	49
29169	57
29171	3
29173	6
29175	30
29177	17
29179	6
29181	8
29183	485
29185	12
29186	15
29187	116
29189	5780
29195	29
29197	2
29199	6
29201	61
29203	4
29205	4
29207	23
29209	24
29211	4
29213	96
29215	22
29217	27
29219	15
29221	7
29223	6
29225	21
29229	11
29510	2820
30001	16
30003	20
30005	7
30007	10
30009	15
30013	268
30015	1
30017	26
30019	1
30021	13
30023	24
30025	2
30027	23
30029	321
30031	292
30035	18
30037	1
30039	2
30041	31
30043	31
30047	54
30049	196
30051	5
30053	34
30057	12
30059	1
30061	5
30063	450
30065	3
30067	33
30071	1
30073	7
30077	12
30079	2
30081	82
30083	15
30085	5
30087	8
30089	12
30091	1
30093	80
30095	6
30097	4
30099	2
30101	9
30103	1
30105	13
30107	2
30111	613
31001	81
31003	5
31007	1
31011	8
31013	10
31015	5
31017	3
31019	145
31021	4
31023	9
31025	22
31027	4
31029	3
31031	6
31033	10
31035	1
31037	5
31039	5
31041	14
31043	5
31045	13
31047	20
31049	2
31051	2
31053	57
31055	3031
31057	3
31059	5
31061	3
31065	3
31067	29
31069	2
31071	2
31073	1
31079	132
31081	15
31083	2
31089	15
31091	2
31093	4
31095	5
31097	4
31099	6
31101	9
31105	1
31107	7
31109	815
31111	90
31119	86
31121	4
31123	3
31125	1
31127	9
31129	6
31131	14
31133	2
31135	5
31137	13
31139	8
31141	38
31143	1
31145	14
31147	5
31149	1
31151	12
31153	290
31155	15
31157	100
31159	15
31161	7
31163	2
31165	1
31167	5
31169	5
31173	11
31175	4
31177	23
31179	7
31181	3
31185	16
32001	29
32003	4470
32005	114
32007	65
32011	1
32013	12
32015	4
32017	2
32019	21
32021	5
32023	36
32027	3
32029	9
32031	1475
32033	14
32510	168
33001	174
33003	146
33005	207
33007	100
33009	1240
33011	1130
33013	600
33015	733
33017	295
33019	126
34001	832
34003	5502
34005	1674
34007	2439
34009	225
34011	249
34013	3980
34015	577
34017	1390
34019	504
34021	1558
34023	3327
34025	2961
34027	2420
34029	1106
34031	1226
34033	97
34035	1858
34037	281
34039	1675
34041	225
35001	3248
35003	3
35005	139
35006	31
35007	23
35009	79
35011	1
35013	391
35015	77
35017	80
35019	2
35023	2
35025	70
35027	41
35028	69
35029	29
35031	170
35033	1
35035	91
35037	8
35039	48
35041	18
35043	230
35045	225
35047	56
35049	646
35051	20
35053	21
35055	107
35057	5
35059	6
35061	40
36001	1906
36003	47
36005	3875
36007	705
36009	138
36011	100
36013	217
36015	297
36017	72
36019	231
36021	141
36023	81
36025	60
36027	927
36029	4057
36031	48
36033	104
36035	74
36037	81
36039	48
36041	3
36043	56
36045	261
36047	8371
36049	30
36051	74
36053	123
36055	3988
36057	93
36059	9977
36061	21726
36063	314
36065	659
36067	2498
36069	344
36071	1011
36073	38
36075	122
36077	368
36079	230
36081	6910
36083	324
36085	2042
36087	1369
36089	207
36091	533
36093	512
36095	26
36097	28
36099	30
36101	172
36103	5464
36105	122
36107	52
36109	305
36111	411
36113	272
36115	44
36117	83
36119	7569
36121	50
36123	32
37001	265
37003	18
37005	19
37007	18
37009	43
37011	39
37013	91
37015	7
37017	23
37019	148
37021	1295
37023	205
37025	462
37027	100
37029	10
37031	171
37033	14
37035	442
37037	254
37039	39
37041	34
37043	11
37045	174
37047	61
37049	280
37051	883
37053	12
37055	62
37057	169
37059	71
37061	28
37063	3379
37065	45
37067	2340
37069	28
37071	400
37073	2
37075	4
37077	76
37079	5
37081	1440
37083	82
37085	87
37087	148
37089	304
37091	43
37093	17
37095	1
37097	339
37099	123
37101	128
37103	15
37105	92
37107	116
37109	85
37111	38
37113	102
37115	19
37117	19
37119	3156
37121	29
37123	15
37125	428
37127	182
37129	904
37131	7
37133	282
37135	2072
37137	13
37139	101
37141	40
37143	7
37145	34
37147	1108
37149	56
37151	154
37153	46
37155	147
37157	103
37159	263
37161	106
37163	60
37165	69
37167	78
37169	21
37171	107
37173	21
37175	90
37179	258
37181	63
37183	2672
37185	7
37187	7
37189	156
37191	231
37193	72
37195	124
37197	21
37199	31
38001	15
38003	13
38005	2
38009	6
38011	3
38013	1
38015	381
38017	692
38019	4
38021	4
38023	2
38029	4
38031	6
38035	281
38037	1
38039	3
38043	1
38045	1
38049	2
38051	5
38053	3
38055	7
38057	7
38059	21
38061	7
38063	2
38065	1
38067	7
38069	4
38071	24
38073	9
38075	2
38077	26
38079	12
38085	1
38089	36
38093	30
38095	5
38097	8
38099	12
38101	187
38103	3
38105	48
39001	19
39003	330
39005	69
39007	106
39009	180
39011	48
39013	105
39015	31
39017	625
39019	22
39021	19
39023	250
39025	284
39027	95
39029	133
39031	34
39033	47
39035	9373
39037	43
39039	62
39041	775
39043	224
39045	300
39047	24
39049	5449
39051	46
39053	115
39055	318
39057	743
39059	76
39061	5067
39063	172
39065	20
39067	10
39069	20
39071	41
39073	30
39075	33
39077	90
39079	30
39081	106
39083	91
39085	422
39087	77
39089	224
39091	73
39093	622
39095	2091
39097	50
39099	841
39101	136
39103	313
39105	6
39107	51
39109	148
39111	5
39113	2250
39115	1
39117	16
39119	189
39121	6
39123	65
39125	13
39127	9
39129	56
39131	27
39133	238
39135	20
39137	20
39139	262
39141	176
39143	87
39145	178
39147	48
39149	58
39151	1109
39153	2244
39155	545
39157	136
39159	77
39161	31
39163	4
39165	611
39167	138
39169	193
39171	48
39173	316
39175	18
40001	15
40003	1
40005	3
40007	3
40009	39
04001	74
40011	9
40013	52
40015	14
40017	124
40019	102
40021	96
40023	13
40025	3
40027	610
40029	2
04003	171
40031	304
40033	4
40035	21
40037	56
40039	36
40041	40
40043	2
40045	7
40047	158
40049	22
04005	425
40051	54
40053	1
40055	9
40057	3
40059	1
40061	7
40063	8
40065	42
40067	3
40069	9
04007	100
40071	66
40073	13
40075	10
40077	12
40079	47
40081	14
40083	44
40085	5
40087	25
40089	25
04009	32
40091	12
40093	7
40095	10
40097	35
40099	10
40101	146
40103	11
40105	3
40107	5
40109	3260
04011	11
40111	37
40113	27
40115	41
40117	11
40119	140
04012	16
40121	84
40123	94
40125	94
40127	7
40129	3
04013	11889
40131	116
40133	17
40135	22
40137	50
40139	19
40141	6
40143	2591
40145	51
40147	104
40149	5
04015	338
40151	8
40153	25
04017	154
04019	4182
04021	57
04023	54
04025	576
04027	282
41001	27
41003	396
41005	1286
41007	79
41009	23
41011	180
41013	17
41015	39
41017	612
41019	95
41021	1
41023	10
41025	8
41027	105
41029	728
41031	27
41033	167
41035	177
41037	6
41039	1115
41041	102
41043	149
41045	48
41047	731
41049	4
41051	4987
41053	125
41055	1
41057	55
41059	116
41061	56
41063	15
41065	69
41067	1556
41071	198
42001	157
42003	8390
42005	84
42007	314
42009	40
42011	1029
42013	417
42015	289
42017	2206
42019	354
42021	480
42023	5
42025	78
42027	394
42029	1936
42031	70
42033	187
42035	55
42037	137
42039	175
42041	801
42043	1793
42045	2790
42047	56
42049	884
42051	184
42053	1
42055	284
42057	6
42059	33
42061	57
42063	143
42065	67
42067	11
42069	718
42071	1302
42073	135
42075	356
42077	1754
42079	921
42081	314
42083	68
42085	331
42087	70
42089	276
42091	6390
42093	680
42095	817
42097	124
42099	29
42101	8995
42103	61
42105	30
42107	243
42109	56
42111	120
42113	9
42115	41
42117	58
42119	171
42121	118
42123	88
42125	476
42127	75
42129	821
42131	23
42133	1138
44001	311
44003	609
44005	291
44007	3133
44009	420
45001	24
45003	260
45005	10
45007	435
45009	11
45011	14
45013	647
45015	173
45017	4
45019	3000
45021	57
45023	28
45025	30
45027	39
45029	52
45031	77
45033	26
45035	124
45037	30
45039	16
45041	446
45043	178
45045	1571
45047	258
45049	14
45051	531
45053	23
45055	87
45057	91
45059	63
45061	4
45063	481
45065	5
45067	39
45069	20
45071	46
45073	173
45075	153
45077	167
45079	1698
45081	7
45083	711
45085	178
45087	33
45089	13
45091	370
46005	22
46007	2
46009	8
46011	33
46013	99
46015	10
46017	2
46019	6
46023	11
46025	2
46027	15
46029	72
46031	1
46033	10
46035	46
46037	3
46039	4
46041	4
46043	1
46045	5
46047	20
46049	1
46051	9
46053	6
46055	2
46057	1
46059	3
46061	5
46065	33
46067	12
46073	3
46077	5
46079	16
46081	62
46083	224
46087	4
46089	3
46091	2
46093	49
46099	759
46101	6
46103	399
46105	1
46107	2
46109	12
46111	2
46113	8
46115	7
46117	3
46121	6
46123	8
46125	5
46127	89
46129	9
46135	99
47001	205
47003	39
47005	8
47007	10
47009	261
47011	167
47013	46
47015	9
47017	31
47019	65
47021	30
47023	5
47025	34
47027	6
47029	26
47031	120
47033	6
47035	122
47037	4162
47039	10
47041	18
47043	45
47045	74
47047	33
47049	15
47051	71
47053	42
47055	37
47057	10
47059	120
47061	6
47063	150
47065	1509
47067	4
47069	19
47071	26
47073	60
47075	15
47077	15
47079	60
47081	8
47083	4
47085	10
47087	4
47089	55
47091	15
47093	2103
47095	4
47097	9
47099	33
47101	5
47103	34
47105	67
47107	64
47109	19
47111	9
47113	488
47115	39
47117	18
47119	205
47121	5
47123	32
47125	282
47127	2
47129	3
47131	48
47133	31
47135	4
47137	2
47139	20
47141	188
47143	21
47145	56
47147	55
47149	430
47151	18
47153	12
47155	81
47157	3754
47159	16
47161	5
47163	704
47165	309
47167	49
47169	6
47171	23
47173	8
47175	3
47177	46
47179	999
47181	10
47183	38
47185	27
47187	1152
47189	161
48001	75
48003	14
48005	171
48007	39
48009	7
48013	35
48015	17
48017	8
48019	20
48021	47
48023	4
48025	23
48027	1410
48029	6769
48031	10
48035	22
48037	288
48039	816
48041	510
48043	19
48045	2
48047	1
48049	71
48051	11
48053	85
48055	26
48057	24
48059	7
48061	591
48063	13
48067	14
48069	2
48071	8
48073	69
48075	10
48077	11
48079	2
48081	1
48083	10
48085	2220
48087	2
48089	34
48091	265
48093	16
48095	3
48097	34
48099	27
48103	6
48105	1
48107	2
48109	2
48111	1
48113	8343
48115	8
48117	12
48121	1128
48123	18
48127	7
48129	1
48133	18
48135	289
48137	3
48139	142
48141	1660
48143	50
48145	12
48147	22
48149	29
48151	3
48153	7
48157	1271
48159	6
48161	10
48163	10
48165	4
48167	1450
48169	2
48171	113
48175	2
48177	16
48179	30
48181	258
48183	317
48185	15
48187	140
48189	34
48191	3
48193	13
48195	2
48197	7
48199	29
48201	13271
48203	64
48205	9
48207	3
48209	214
48211	4
48213	88
48215	919
48217	21
48219	16
48221	83
48223	36
48225	13
48227	60
48229	1
48231	79
48233	15
48235	1
48237	5
48239	8
48241	31
48243	4
48245	636
48247	1
48249	33
48251	148
48253	12
48255	8
48257	76
48259	125
48263	1
48265	197
48267	7
48271	1
48273	28
48275	3
48277	116
48279	6
48281	20
48285	19
48287	6
48289	10
48291	46
48293	17
48297	1
48299	26
48303	1177
48305	4
48307	8
48309	578
48311	1
48313	4
48315	7
48317	4
48319	1
48321	39
48323	37
48325	28
48327	3
48329	280
48331	14
48333	7
48335	4
48337	13
48339	984
48341	14
48343	5
48345	1
48347	142
48349	60
48351	8
48353	17
48355	1079
48357	6
48359	1
48361	51
48363	31
48365	12
48367	173
48369	6
48371	9
48373	67
48375	483
48377	4
48379	4
48381	273
48383	2
48385	2
48387	9
48389	5
48391	1
48395	6
48397	199
48399	12
48401	45
48403	6
48405	6
48407	5
48409	47
48411	4
48413	3
48415	11
48417	3
48419	12
48421	1
48423	904
48425	11
48427	22
48429	5
48435	4
48437	5
48439	4210
48441	356
48443	1
48445	10
48447	2
48449	54
48451	279
48453	3493
48455	4
48457	15
48459	20
48461	2
48463	28
48465	46
48467	22
48469	230
48471	75
48473	12
48475	3
48477	56
48479	268
48481	60
48483	6
48485	358
48487	19
48489	7
48491	759
48493	28
48495	4
48497	60
48499	40
48501	8
48503	16
48505	3
48507	4
49001	8
49003	43
49005	206
49007	26
49011	565
49013	26
49015	1
49017	3
49019	21
49021	55
49023	9
49025	7
49027	8
49029	19
49031	1
49033	1
49035	4110
49037	8
49039	29
49041	14
49043	215
49045	47
49047	29
49049	794
49051	32
49053	311
49055	3
49057	428
50001	109
50003	158
50005	68
50007	1342
50009	4
05001	22
50011	71
50013	19
50015	66
50017	80
50019	67
50021	198
50023	196
50025	151
50027	292
05003	17
05005	116
05007	340
05009	76
05011	10
05013	2
05015	33
05017	20
05019	23
05021	7
05023	42
05025	2
05027	23
05029	20
05031	342
05033	63
05035	54
05037	17
05039	5
05041	10
05043	15
05045	165
05047	8
05049	10
05051	307
05053	10
05055	48
05057	21
05059	14
05061	8
05063	84
05065	8
05067	20
05069	190
05071	32
05073	4
05075	9
05077	7
05079	2
05081	9
05083	13
05085	30
05087	10
05089	10
05091	46
05093	35
05095	6
05097	7
05099	3
51001	33
51003	1093
51005	46
51007	4
51009	16
05101	5
51011	4
51013	962
51015	162
51017	9
51019	102
51021	3
51023	62
51025	7
51027	24
51029	7
05103	25
51031	33
51033	15
51035	18
51036	5
51037	6
51041	1036
51043	24
51045	3
51047	58
51049	11
05105	3
51051	11
51053	10
51057	25
51059	4556
51061	124
51063	14
51065	41
51067	81
51069	146
05107	28
51071	23
51073	71
51075	100
51077	14
51079	12
51081	4
51083	76
51085	220
51087	1638
51089	28
05109	6
51091	5
51093	64
51095	355
51097	6
51099	11
51101	12
51103	60
51105	23
51107	715
51109	21
05111	7
51111	6
51113	15
51115	14
51117	59
51119	15
51121	214
51125	27
51127	18
05113	30
51131	51
51133	30
51135	19
51137	37
51139	22
51141	11
51143	28
51145	31
51147	36
51149	25
05115	101
51153	503
51155	58
51157	9
51159	2
51161	505
51163	22
51165	147
51167	21
51169	13
05117	1
51171	49
51173	68
51175	8
51177	208
51179	130
51181	3
51183	3
51185	128
51187	42
05119	2924
51191	142
51193	9
51195	54
51197	54
51199	256
05121	15
05123	23
05125	146
05127	5
05129	8
05131	468
05133	14
05135	11
05137	9
05139	99
05141	11
05143	575
05145	122
05147	4
05149	21
51510	541
51515	23
51520	17
51530	3
51540	1092
51550	721
51570	56
51580	5
51590	140
51595	16
51600	79
51610	114
51620	34
51630	194
51640	46
51650	261
51660	161
51670	35
51678	42
51680	393
51683	117
51685	3
51690	89
51700	481
51710	1272
51720	58
51730	61
51735	44
51740	416
51750	53
51760	1452
51770	578
51775	178
51790	68
51800	344
51810	1374
51820	51
51830	58
51840	262
53001	20
53003	58
53005	441
53007	279
53009	225
53011	867
53013	4
53015	232
53017	37
53019	5
53021	67
53023	2
53025	91
53027	95
53029	183
53031	94
53033	10435
53035	732
53037	49
53039	33
53041	112
53043	11
53045	56
53047	74
